patient_age,pollution_level,crime_rate,star_brightness,robot_sensor_value,target
41,5.687725914535546,5.008281900016218,25.531849116793683,669.1931285020627,1
29,98.04856634690069,2.8648634831524236,74.4848853537494,602.93211047753,0
45,9.645086069738419,2.8517492813257226,3.277746642723825,119.51561836705538,0
70,86.34706491935857,3.559275512159842,14.254889664241178,439.4734931348375,1
52,56.65061069891627,3.147327720004758,3.495806710343657,309.22146287453666,0
47,36.791748781787334,5.786099801171002,85.88141767503137,631.8704323147725,0
29,34.23423766251579,6.836015003535571,62.11515795039619,129.8702795728036,0
48,75.73641432377087,2.6874938707673546,17.822937549737325,670.5659229837077,1
63,31.45732950042872,1.2976262256838134,77.10845008232161,463.83253126978974,0
37,65.73189166171419,0.588087209344621,96.71325914770382,274.889987919257,1
61,51.732608351608015,5.757528450305522,93.5214770784718,747.4439936640761,0
78,48.49656451580705,1.861301663330024,92.23320723340437,187.9098553132461,1
20,90.11621706491616,0.09247994223699374,1.7732113251685795,152.23793856305178,0
42,55.46450586202596,9.277530793237041,59.31233540954257,15.355936564545814,1
36,82.68616030486949,5.371404190832406,26.406629047263895,861.300356312702,1
62,72.55735341014893,0.9244818024697277,56.90007421667602,492.3655407134377,0
56,3.855724605899835,8.429211121274854,32.48499862689491,516.7156093215455,0
50,77.31100525054192,9.832027382901181,16.21298773448865,114.76261670583531,1
44,21.687025009104065,4.4860066201771716,45.004878612476325,107.77613604762738,1
72,90.31496468515715,0.4248960823815817,50.01453639046097,333.7834048947029,1
23,4.292419060883201,1.175459407560635,98.98678517791483,516.2306440186114,1
71,33.307203447431874,3.8165374664543217,5.196400529715471,700.8722190433496,1
28,9.973294723475401,8.85522637448877,30.814364690830384,499.2703565129284,0
76,47.55891170848437,1.4803867927776204,85.33749066374395,831.5584310390406,1
47,82.00224358697518,8.239900940026955,66.30985431447823,377.39233174698904,0
49,29.81873596630641,0.14976260219019433,82.84162015274369,28.087991954701465,0
79,15.09348973110416,4.57388698785811,66.368800937418,426.15227502611276,0
66,33.02670356968992,6.443971409505681,76.19409460546716,85.00262931736602,1
43,81.3880141920636,0.603794820255964,49.79925324970867,322.0544273636916,1
52,14.038395779934687,6.147627506164866,21.282891596862154,985.1546831184074,1
39,22.73624490775018,9.444041214695561,81.19038222288279,857.3542571210432,1
28,6.8851964493373945,1.6025992013659507,57.21424481173295,236.45571315893898,1
27,70.57100439896077,7.296113830353528,14.81101418489614,375.9624313127088,0
43,39.52332435363368,6.090938979435434,80.68450866021574,431.16513094431076,1
33,31.083997714331602,1.8511638887923054,95.90000512589525,763.8683777001858,1
78,71.86263903411519,0.062034147093660286,35.27022339021811,33.45712782056509,0
37,33.59775423402552,0.09284450505927078,30.057712956557907,38.62277002790337,1
76,72.77712732144181,5.320924091720286,9.095742642549041,117.11786752871545,1
72,81.51993953143135,9.427794095611935,66.78463141849214,628.3249825850742,1
75,21.766284345773844,6.442986274656124,95.93720023115318,414.5466172444473,0
20,97.38186968459833,7.142998462937436,14.463276309169155,848.9256287623339,0
31,16.235794791266677,4.938654869205371,49.03080350061224,284.0578902278372,1
48,29.084090665674257,5.818889426345698,10.725580280671537,489.25202980943374,1
56,17.979529083354162,1.2636752533060347,4.376880467271766,706.7857215297443,1
45,34.55056563563345,8.768206204006308,66.7856040160969,545.2011971650093,1
52,48.006088782075565,7.607926286668018,86.9010303590063,316.7999777569593,0
62,52.21758690021191,9.981989528446096,34.41948307647694,152.5427686133508,1
34,85.3606042296272,2.9772294755562134,87.70075226659982,540.603418624412,0
42,88.94479088158666,2.2701777179605784,12.588256815952159,142.15650226214825,0
48,22.010386078090637,1.2516165796134293,24.558107509830144,939.3044596914456,0
40,62.289403218575245,9.642097566160448,90.25906596376514,539.8906106106404,0
38,11.14960572987156,7.808851846280236,51.34247947537635,174.91530485692618,0
24,45.89698601820683,1.663246137196387,61.21104599590539,720.6425469169075,1
42,32.23335380466181,5.526864711082139,4.763805021708283,103.54719431977222,0
55,31.65007454536064,4.137682080672768,13.710601104641004,771.6447899740201,0
78,48.2584241712101,1.5148600780619281,6.523290437584463,457.28911107904366,0
39,72.98276355292676,1.6207298502996548,90.59507325501725,132.66195551253202,1
27,6.91826587923895,9.634699947451857,14.344701423223755,37.21103630880152,1
28,87.91733376874045,3.0496418295772223,85.1176098342667,993.3779936899051,0
33,73.4813774630561,9.414392916839432,35.75243523787286,274.3682900876313,0
25,17.649938888906014,0.756106730650844,80.25915214021222,952.2486220717061,0
20,93.91609090873703,4.608030422931906,37.13931119821799,501.8363367370508,0
28,50.631222402338864,1.296190485167601,27.50071992959477,503.0153839254815,1
35,99.98085781169654,0.04787385241172171,10.272409417716666,91.0697183721334,1
35,19.725947430073766,5.537660737060765,28.78995246683924,950.705818837975,0
73,53.490819838320135,1.1389410481136342,47.67649195501072,732.8958645500868,1
31,29.02480425599284,7.220245309336796,81.93337109078276,518.7278381595512,0
24,30.417355738924655,6.9811637570689955,45.79898052210109,120.25713907388602,0
59,59.106538083399016,1.7633290746448915,97.17212191882413,175.67656948828548,0
48,92.17190668708332,9.417421432655166,54.62166807462747,432.16660514178375,1
65,80.52638555791751,7.210434084324896,3.4696173513329,362.2588207322169,1
46,72.39413985013259,2.9797026415692995,42.12136271893597,558.1380068713328,0
30,55.91737821017022,7.092337639507907,69.20101163126486,76.34397475720877,1
72,92.22985036674477,7.319302776815359,24.194872978732654,40.34601931833981,1
66,49.236140669088414,3.422263312509606,70.1643651339677,511.1030866900542,1
69,87.38321783347182,3.755885624614592,50.86603321297011,28.501380929072283,1
47,83.39816438766317,3.5910650765330008,3.5480397827284142,59.551954010176104,0
71,21.383534680158654,6.166184435520741,77.66094199854037,376.34145819040634,1
55,77.12254629659103,9.004101465401794,56.47699667759344,61.779069734801965,0
61,1.2171156943258765,1.7319323622858762,9.166856805028244,385.46962661635007,0
38,32.28295375480875,8.751996098363184,48.04618931276502,241.75051590943642,0
73,22.95674446919498,0.276531565053425,29.44199529569992,187.77029710908766,0
54,50.68629584873135,6.603385959782225,88.08847271620537,404.67983148626286,0
71,73.68531616807856,4.144388731896942,29.207778227917625,119.90390563125708,1
50,9.767636744772412,7.912815522324937,94.22702002644569,349.6393671192708,0
73,51.49222019367684,7.21198112930903,55.06714218536414,434.8736293666029,0
78,93.84120216943856,4.8010780714518395,33.03775724512541,830.0029469601379,0
63,22.864655098294552,6.438640367225967,81.54095672434016,932.8061824822222,1
75,67.71411441114242,5.017731306999452,70.04263745821082,308.33843446623257,0
38,59.28802707811576,8.115184706218832,41.982287073892074,292.6420497404363,0
65,1.006369565609333,4.76083985968232,63.33221196795272,566.5182742712182,1
43,47.58261958572228,5.231559899920758,78.07984213879985,137.41442640032386,0
21,70.87703909410486,2.505205864171786,85.30422163406544,349.7121847280574,0
26,4.39754320240906,6.0504301681047234,81.8248586576923,53.216379161907355,0
62,87.95214830237302,3.0290480866983502,17.44163177074838,379.0681437821276,1
73,52.00814166356731,5.772840145429821,83.01056569785497,114.15134572311048,1
68,3.066104832571792,1.6967811557406987,6.80427682949344,561.812911802296,0
50,22.44136119208402,1.594690923411588,20.81689747350629,641.5937343956617,0
79,95.3675696427313,4.170297411919935,62.66974528653292,987.0915366766958,1
36,58.23197330520553,4.268195151105409,12.354560019243529,195.13866225944,1
46,10.747256776880453,2.6810926491253904,60.73141191056381,207.2021488024639,0
55,28.75445022805615,1.3159685036669,31.488603444992815,947.4195185897652,0
78,45.67036258604842,0.39210539213897055,43.51719193031018,864.6408384568184,1
69,2.0950069267730465,0.25231827287816144,32.19999884110233,616.0540494372189,0
62,41.16155136137588,2.715502900064757,7.947183218625543,841.407236750209,1
29,48.94586354346981,4.618534421619371,50.575116539274134,209.69214472148846,1
64,24.36778752812322,7.26243281306127,96.39634499509386,874.028822863436,1
33,58.86390002919866,4.7487170071400895,61.566551467852584,867.3075096746405,0
77,75.32401195921769,9.040508194352817,30.703155290095406,248.11224848006265,1
26,23.58342241056355,0.35219804575407077,95.65883357827789,508.37331425987975,0
58,62.04999002799877,1.8066062154063434,39.534487943270506,929.7742638910044,0
59,63.96222429637416,3.3851449277014267,70.0542556530155,679.1499961674851,1
28,94.8540301128841,5.774961880651225,63.777167687321985,660.5191053207406,1
33,77.82761672964438,8.527361578939423,95.3381739558463,559.764600564366,1
76,84.8345269790006,3.5020195195657644,91.54566675498886,268.8315646932502,1
27,49.04199084362752,2.6798868250442007,15.652401578653091,978.4153715112589,0
36,18.534858697938283,0.6188916884289575,9.482901598212823,447.50964562218286,1
76,99.5815292959635,8.21303477698104,81.15459045208414,311.4500965529638,1
42,12.93557610386996,3.7966644320667897,90.58937811638548,728.5807096817771,0
76,47.14573193542654,5.715501954169343,49.80438678836705,607.7048132604675,0
35,6.809309924210661,9.835554181712205,69.38536610954372,342.2413082046126,1
45,94.38508573508196,0.015945706042945762,7.909039737663402,303.7915908570373,1
28,96.49249408484395,1.4545014069886597,22.760635387790717,214.50668516253236,1
55,71.93890620039735,7.791109940193555,15.788243271015393,78.48643674025946,1
26,34.99928436301689,8.051274852078379,60.51489777145336,625.7109065192587,1
37,25.438240111762433,7.692471190327554,20.556449482844606,505.6936381437552,0
27,26.53033245370474,5.369988910428293,6.924785239534212,234.84841075284612,1
40,12.729402542007474,9.78856981023056,30.918520990865062,55.12452558336267,0
45,52.58089530767229,3.9618455999532056,68.04403048228131,18.901068263763698,1
22,14.18172757014775,6.019436981131124,58.2085087019236,738.4959296651174,0
36,31.67306665534563,0.6336900454884831,33.74177158396895,188.25318915516996,1
76,62.67064759591049,4.098574499073387,83.51440870849427,266.6436193895066,0
70,72.75436095907499,7.22500087509922,28.35064169319687,14.11219378059636,1
65,2.4272704622061214,2.387388407706993,26.79421619820258,150.63905483217889,1
43,43.011598437673996,9.438275890731484,56.434793668169235,874.4457175624959,1
44,65.21245948421391,6.867833676432891,48.34334834473179,242.06083474245776,0
24,85.32459761585129,2.8757538285757143,45.15129339943571,953.958198483072,1
56,47.532478221208244,7.689989227058564,16.42277627645265,164.34683840013898,1
64,96.92058717176852,0.8316477180810911,50.95997297166612,253.26145865964435,0
69,26.563254754144726,9.747744225104565,26.64287281026898,867.7099684769925,1
43,1.350870662671888,0.4928525907355852,39.82580837928252,426.60833869182113,0
50,48.37528647017362,9.334558911487182,73.62347431939003,267.82893919360583,1
74,25.611379502001796,2.528538777482612,93.7494197303762,692.8137627201797,0
45,82.37176720231693,7.578241076908904,77.6124335537431,51.228403982239826,1
40,23.27726721811121,0.0007369943310608917,41.157755567703106,890.6051765785046,0
53,31.06292182913063,2.5424008917959973,59.710280793547625,841.5615453566596,1
57,79.12274310191123,7.491006066497199,74.90328377169469,85.79703513243587,1
77,71.514325202536,5.323360708973222,42.007883959493256,798.6187466244946,1
43,55.805123665726256,1.1495214963711486,36.66456772241781,961.1704418831956,0
47,70.49480619227595,3.936297458372753,14.389086299630463,492.0696191548934,1
49,41.86368635700265,3.7554935508454257,73.88981934611168,568.1533501260378,1
53,0.5310047614667801,5.681622441809498,84.01235048995485,679.7967402259275,0
71,1.1355128512192558,6.679770724602178,32.34185669196533,266.72694321601097,1
73,51.122178757368665,8.4083024241225,78.567268798611,649.6612589883748,1
75,8.329097971899923,4.972313969773726,61.41109277536176,474.8675001029421,1
71,5.107548016925678,3.920217173051701,78.62422159392115,405.5418046135782,0
42,96.55166391374733,1.439765340953817,41.72240093181677,902.8015595875048,0
74,85.90026396580586,8.048229649897223,75.01006000131106,797.9031099484839,0
27,15.202722720956952,7.1337040541456,41.442402671864976,934.6076282036271,1
61,0.06642185902044906,4.086773974546853,9.787040556525838,836.651824887106,1
69,94.16677953897565,5.1843230994266944,55.50731289535946,41.81060115330138,1
29,27.83252983201143,6.6518284441188875,45.97854391247592,606.5293910758234,1
74,18.58976028554975,1.648055898475378,26.03510883295614,697.6368815154709,0
20,69.15081078315353,0.2719779440792025,89.31922016171015,664.8574757163001,0
39,10.89037388413262,3.175036991866854,38.902477248064116,271.9564347583507,0
76,26.46495980028003,5.955850196361631,4.873485031795858,425.63035146499163,1
56,97.50946802120465,4.8660609128145875,38.831438280056446,39.02913808359587,0
37,63.94627744740102,6.925546268631271,43.0264709821366,94.09412769567327,1
40,52.067779148255354,8.196898055745352,86.30213459622183,560.5119006191838,0
73,39.791861483493776,4.884424667302759,80.1191376023993,582.4117644655802,1
68,77.4500954884202,1.3426702371782484,20.796692004884502,201.2292906236388,0
23,14.095747652369372,8.506279997989658,84.06389336992821,448.20272374154627,1
62,96.73378020369822,5.749903272741143,25.544795597112856,472.07725974866156,1
21,86.11230080657867,7.399374807828707,34.85148066826501,11.336777535180254,1
40,61.76569825692433,7.046646536082916,8.605026943771641,142.52078330249296,0
56,4.290619040255816,9.682117713312417,6.48027500030202,624.3000572826787,0
24,70.08556494477376,2.953073223358139,68.4051519603026,992.8201077976171,1
36,91.32843408854808,7.05306772779262,92.41076736765157,650.3917479374361,1
68,52.457706747862595,3.656763331259183,49.80866856954504,120.21666718785995,1
67,35.42248218272628,3.954107209186417,84.56527748389972,821.4402970991066,0
30,12.027734497946962,2.305946366587215,79.58137371957268,431.53772118158406,0
65,75.49011041375682,3.4401017565085388,66.80319361475159,83.70020921444421,1
60,88.50218512118062,9.482967516582631,97.84466418066008,599.8245833260225,1
50,10.025174407584858,2.9257084694760094,80.41660416676221,228.04609816491893,0
47,75.8984554752342,2.459906059565867,28.209595027211883,416.78174737952946,0
63,1.7060486259097507,5.831379784738219,79.11241037588968,318.2942498743513,1
51,96.70549180772196,2.5803595674175464,69.57350298210646,642.8539475072395,1
40,61.50580206350962,4.733857255942951,40.55252421699881,431.034672806622,0
26,55.243905899163316,8.34176256556237,8.602949552484388,103.98209321647644,1
29,29.59498335889278,2.3040031430717556,22.221593432191867,215.6755661320542,0
47,92.92916715697834,4.2669141218392,79.92655127269215,500.44527363806156,1
67,26.5905627336791,6.104897350200319,25.60004352546887,789.1842270707598,1
55,82.81466132166949,5.456289245734855,99.78794031931146,9.743265237635246,0
39,98.5108679337132,9.747232374152372,69.70482585886592,612.4272839894,0
32,78.33966455148058,6.8037025439519505,48.24502559104318,115.88175867566619,1
38,51.89899203864318,7.399462420484398,57.473232330980785,604.0494237681695,0
69,6.607426385167193,9.669559479667333,61.47639963060218,836.807635478249,0
30,47.241378917107305,4.1443802522852105,96.92553718322971,228.482966476935,0
54,43.82559469717036,3.553798150610512,17.01237826852043,495.51475247726773,1
53,20.279604118699524,0.4386242976638255,27.967184463414704,774.0529258445351,0
63,42.358763671430445,1.8420430651882713,71.24951374915312,175.57747925462064,1
23,35.77578840803387,2.3718963205167585,24.74594033121299,152.56114270196153,1
32,16.368426115164848,1.835044670713385,87.25841905800297,905.0458686392603,1
56,44.137414333248614,7.547838931965645,35.30688339015374,694.6466513738965,1
78,26.279995632448905,5.358829812761117,18.903100591666092,736.5733630422217,0
21,52.20624206822644,6.6763380145846725,5.714455324132029,843.9686276120402,0
69,3.516005971619418,8.204621608393737,59.96390899147705,539.4257808850114,1
20,90.62314197872841,2.307739412858947,82.70293676590062,488.40549919246376,0
59,81.63643055198561,3.2592393982149916,28.10551800373033,556.2573515833802,0
44,55.25813325105046,7.083602670365968,91.83640913962321,717.0179689321408,1
78,85.18085827572432,3.927589459044728,76.01569274168247,390.93730515226144,0
56,96.23950738108005,0.2927094010104414,7.068767567379688,95.16824671698387,0
55,11.052229405266056,4.3495521902687795,57.69066667080024,135.59688458288466,0
25,63.08318084098038,9.082730864154144,57.176653092201306,973.9029580424036,0
26,99.79940009356586,4.090215115928747,21.034858188662042,51.717662340782454,0
23,98.78891693335261,3.32248916442747,34.11989348790643,711.6193374491492,0
54,60.33229922907446,9.895250829450271,46.369610464792466,943.6815284210032,0
77,12.802087045081667,6.444155642370132,5.759704302504425,129.2595472405831,1
60,58.31928309905282,3.6599802647118085,15.8278645193029,722.2643778520782,0
53,0.20646355744217137,1.0201953136380737,17.236434521945313,302.4565979803107,0
48,19.89113346668596,7.8784944494642115,38.5443396911827,236.9650183111639,0
24,95.612315955996,7.080749334877576,74.98838840898146,852.6226082130754,0
46,33.04405726028439,9.219157992485648,83.29906225062864,909.3536915859838,0
52,63.83901057769486,2.172756300280083,17.12205555568685,347.05050939238015,0
76,28.085949463224267,1.1492434998823198,75.43869756467022,632.6475367092675,1
65,94.78218871115895,7.240725264090636,67.40028588042877,175.9376343344612,0
71,72.85587299494868,2.0339584199869565,89.17805179947396,789.7594364262527,1
29,32.96511575814126,1.7610383778949612,96.91033414057202,881.2398878757064,0
73,79.17614211803709,3.198073353960721,13.321600272184162,318.67235218152865,0
25,10.816552447633764,8.168251414784377,8.98671228066085,652.9669842474817,1
53,39.23189400654594,5.395366051096308,80.17328276624893,876.4176978914925,0
27,22.121812773159235,0.4585035510228097,17.054916435499983,15.37490624975646,0
50,68.37264472760462,4.638946746593172,20.262877901463483,855.735262079755,0
28,10.244628177193038,6.839796113664752,88.32155633005686,572.1143441720545,0
74,39.70258322826741,5.383684384690158,93.95752481314997,414.0153847751511,1
40,27.66497302091896,5.724502181565559,32.528653148374424,522.6158468487513,1
27,50.634291932380414,2.247773283926646,84.3746419433614,824.0620080619921,0
23,34.989768050387895,8.477393315953481,86.02683404680145,722.1295495500297,1
41,70.6410577667011,5.613987175911241,60.93365756970159,501.26485068224935,1
47,2.4577024306966067,7.132460130406766,57.04275635825135,487.652325937422,0
64,63.39869213059075,9.818642170133025,58.00800251531536,899.2577126953837,1
23,23.057128969382003,4.281986576745322,30.827629576629562,232.3422036036078,0
58,26.870902875684934,8.810666126765085,62.26783685496009,95.70169580913968,0
40,80.02556035835235,0.07281013941125014,25.114446839748435,678.6381186954319,1
27,95.55683939804209,0.334072926151201,18.585596717485267,702.2117122057643,0
39,31.65502100270866,5.90279921728817,41.88209498797663,568.3860268209586,0
51,82.68052703690756,3.1144939554220064,70.87226187545909,262.53654507815605,1
20,10.39908379712331,2.4827656701970024,62.52134104779496,295.95306040476635,0
25,63.39816530073832,2.779353572089586,96.52332585463054,617.043228861707,0
47,75.10322995349188,3.1840293461058753,64.99913522520652,272.9583423480324,1
63,15.597792803445653,7.289476961434229,14.990090929796123,499.6212124009408,1
50,42.60023876695605,5.691959722309445,16.960603115959287,332.07434988458704,0
29,89.27071642489815,7.890359725593335,10.21364686770538,510.4381761346494,1
39,10.357846344837219,8.301965798350519,19.926202734704287,229.3638996894345,1
27,1.809635820147515,8.42934859301282,60.19713916723298,198.06047831528318,1
41,59.058537904793376,4.146441491748876,83.99036102646672,733.9983398129095,0
57,43.553154053093344,4.2127339631641085,89.49289755467828,385.72753736040653,0
48,79.86892488839027,9.26265880140584,40.604344781819805,232.56619116471444,1
28,92.34555382041066,6.617635946044105,56.29971983013594,858.4204014821602,1
63,29.91536445438161,0.8046718397913877,81.11075962293053,401.70047652019633,0
66,38.84041171691053,5.421869540924683,31.894981598321742,115.87016526054772,1
20,48.627208632931485,3.5600725963490696,59.97123143943082,708.0479638455523,0
60,58.81514604352993,9.874349897163631,18.2341685943129,279.9719892417042,1
71,98.38538296816168,0.13655406462292574,48.177493711291376,565.2422453590414,0
58,69.73302508300515,6.12180873070558,18.134153775983368,623.6930402621592,1
45,38.95485073455688,7.236230943988581,46.780212639615414,962.5743710919205,0
30,26.376768645046212,2.889067713573552,40.28514948499038,191.1012006151671,0
71,94.46257184221241,9.73641518256532,43.89321752654884,284.1720572703383,0
54,13.55484331085064,8.595366270217113,25.127510384545282,932.2198320783206,1
79,72.0265852504758,9.156528409858124,14.468290895472107,718.2929063140008,1
43,92.53950252924406,0.1923205935154848,28.290867464068675,449.33099697521214,1
52,66.46655865344387,5.698721513148089,24.718423885147004,734.7733972292893,1
39,42.305444016612114,2.946502419545467,73.69532405586052,413.3851232096328,1
46,19.8990939925484,8.49028634935663,71.98053222517306,410.0515213789782,0
34,36.74753222519273,6.328496569149625,58.86381638266297,156.41675422411382,0
52,70.6871809420122,5.388770043211098,10.042046018708742,522.0482465927828,1
71,64.95342241752968,1.145881696756057,57.05992357372326,262.66441418502785,0
26,92.7976166598358,5.402228047861907,8.84446556811918,633.5934359532995,1
53,86.68609136593749,6.319041463564266,2.7991289083475444,398.6061828393646,1
64,81.61507522663683,9.559123093102045,35.90701539862792,853.7210327292984,0
79,91.14508753507623,5.850510104238696,24.81394698732604,771.3625911305236,0
77,27.63371527370494,9.674006017456545,59.87012046187122,147.93323319355912,0
70,36.95235401396495,9.616061156066621,92.93560631889176,591.0919631856151,1
65,37.98939037860174,6.502003358335974,72.26535074934802,713.7406204838045,1
61,56.045058870978025,5.059079841180887,76.96872533512771,514.4409116098255,1
24,66.8218229542771,4.660217438260493,95.13841792669164,113.94728199082904,1
77,28.671668304039432,8.903785611157826,63.775017008760194,503.24739412393546,1
49,1.9462467309300346,0.28256682971756764,58.19536319957274,432.8989896562977,0
47,39.92223836579093,1.1380819802357156,60.58492961931814,325.7544359864233,1
37,30.852795955440047,1.0207172911915185,86.71472040017912,582.5355715461468,1
55,94.21847190180479,7.569353251210548,39.42180448549152,324.87233298764096,1
22,88.82650405440435,3.3965102385253476,79.73828631341239,235.55668700529054,0
40,86.03106783434195,6.3796854474070095,65.57343656273898,735.901275384381,0
65,65.2999760945243,6.037829038425656,31.15258352741438,213.37102138254227,1
77,34.42891646989389,3.858279697425316,2.3551526874250763,805.2882554318364,0
35,54.88492673993047,5.315677222423986,21.782079018605078,979.16100621838,0
75,81.52250407163727,6.4513853357166004,70.29888769805925,441.23871645315927,1
56,9.861036872281105,9.409503298781383,58.389340664778246,812.3923859918668,1
61,80.10748802553047,5.756340728609814,28.18487528220832,168.36772838981872,1
24,4.117979132812167,6.143675117683143,43.99594466870137,797.3035022008037,0
69,81.64210312143557,0.6785581770377547,66.4537277925599,962.4671585337337,0
70,80.75638041598735,9.52215814760112,13.5815279084998,517.023394169903,0
33,5.100730882875581,5.280819279093862,43.79567850427043,255.71980420793938,0
50,62.716071146185826,8.012734198599219,42.245797283215964,160.8262682766265,0
65,50.24530743128972,0.5029106314738907,54.71750099190382,916.6268292838645,0
43,16.981950317171467,4.20910135737091,52.66945434163101,324.5725386866942,1
54,14.837893767737565,2.569754591527016,37.40494182171711,497.00373088306594,1
55,77.32591260670232,2.6697589868858995,76.51062925244207,433.43155117184585,0
29,56.7692748836844,7.914537299609295,7.655674959130163,435.21552045635724,1
46,98.29991349165324,6.238667252688535,4.518308780900259,765.2582604512472,1
75,98.22477772883441,4.39745311842848,42.605674620239164,935.1583193150276,1
46,99.26669934642663,0.10585739586393417,89.77273076691061,636.774677228067,1
74,11.86155183657659,9.649279429455298,28.479365702437246,957.1382224472131,0
42,93.82561369639623,9.620232533557239,18.05862314506766,190.44466860803377,1
32,24.45696090205628,2.1755221028003846,92.89263103860824,563.9372766283967,1
35,45.8212259758612,0.4134637231655669,17.654102203674455,685.506985378391,1
54,75.7406555821726,5.301993630119021,38.109213134639035,714.9763296261567,0
46,20.3620932077232,9.514108146164075,73.17253552331272,755.8474510997048,0
71,56.63116055543299,9.10395845764935,26.831476839282576,333.15010163416457,1
58,18.58167482259957,5.846628638893966,23.755103251574447,882.1945795025889,1
66,10.473610668129329,3.035488506537072,40.36905615922386,131.7055624519009,1
36,11.655861242959853,3.2996088376919595,78.9491166450857,278.53571434901215,1
67,35.76390348482188,8.979135514860277,91.18735196308813,468.71400057662515,1
78,0.4654836837183485,4.91784035635577,4.097960263067604,591.9980925878519,1
60,42.48539212016895,1.3111622896714559,17.345704609820107,295.28418164291645,0
20,66.4197105081149,2.484254759736073,95.90152762554385,907.8256449513591,1
30,40.16881850039887,2.7679490146749908,59.686337863347866,451.84683151759066,0
31,8.579460051983512,1.2354668493190935,55.58961664622815,100.3373341156848,1
33,6.268886202364055,4.630443815212914,81.54082424911547,819.0517657862706,1
27,27.81165127648617,9.160509082749911,4.9385465048160375,965.4538957507879,1
50,16.931269054360076,6.68782542992261,2.3697888661245075,346.3276500858449,1
26,96.50949732179694,0.7247392424885613,96.78191092045759,554.6435845852176,0
65,15.1230224974085,0.05494817809162722,83.02849787169544,583.0706027877518,1
73,80.54624374049966,2.762476674692543,74.9907963742686,801.6209188013812,0
50,58.610794174114474,3.626929347939404,16.414376244341803,151.83827386157546,0
35,56.928691998429436,7.767496690467758,48.183788381282746,841.254064030045,1
61,51.20807159237846,9.670055239303666,93.7920603180189,721.6095012513192,0
58,97.1763076113951,3.8756717342354365,93.42635996677151,34.92009594121803,0
73,36.38447750916378,6.866900298168611,1.9154635909733508,566.9151712722334,0
63,78.79157509538763,9.949019073529632,75.49664949160959,28.033767108961992,0
38,55.52941074669596,7.456665838750144,1.6175388782243265,496.4399473360398,1
27,39.56336676257261,6.361895490858444,98.4458710393851,599.4131178177925,0
48,95.54659333057809,0.7807485417830429,42.27975299757415,634.8797056291805,1
21,59.83159693646871,3.2321520119473024,97.37835704002987,926.8786686877112,1
61,11.891694214601356,9.133921584571569,37.40693409403311,297.05701886078384,0
22,41.75392009968566,2.010054816809057,30.02554176676872,844.5658597384956,0
70,78.15817276816077,8.435903592732082,32.31290441962588,452.22121337041466,0
48,69.37470232392138,6.963236850805055,73.33722759722042,666.9398595884487,1
34,91.63403298365742,3.6632437083075464,20.7676105590895,807.9434229226331,0
57,25.937738414152022,5.2917426971265655,86.54171148747241,724.0411659088121,1
47,75.81937163538238,5.428064687528136,59.466696669047494,795.5005888889377,1
74,45.987520739452094,7.140537850738863,97.0211915689777,636.0695072072,1
56,57.360974696681545,5.165559410991961,98.72140544512871,800.7806089049284,1
51,95.5046681006283,1.3307599018416627,19.33301812891239,909.0134767736376,0
49,97.92863199891774,7.7345467152191265,95.62242330402576,904.4188415515816,1
70,86.15909639255635,4.062724969061188,5.607310151539184,327.88821950417423,1
66,35.90970877302963,9.630938902119272,3.7585086881874616,971.9728273552545,1
49,88.77008357273198,2.835137822930344,94.44259315552664,57.6669963120644,0
70,63.8609177641413,2.630787802965846,96.27727700754934,616.4026934321673,0
53,42.99967804707131,3.335073956751826,15.57751959452698,495.2245577019206,1
32,3.5742682500483736,5.723170159586255,44.79916572351081,230.476070159513,1
52,77.01281241915822,8.948697402009824,49.915160270830064,535.1480485798903,1
61,50.2105580724113,1.762816401400148,86.16784241531214,65.95465970008941,1
36,78.61884994650607,2.796787975992202,63.16380707642074,553.7141575902743,1
22,74.80227993432699,5.8167984314786185,77.68207599595993,854.4654418738471,1
28,79.3567368048352,4.543342421615151,49.024587697697804,140.97241256290084,0
71,30.065115869676685,4.473228872557254,65.192956521941,325.35218674087173,0
30,80.07985990676309,8.207342620964065,73.80552664256001,631.1232710517997,1
68,54.88463284661673,9.238783025113612,74.05024710781284,359.30127868712947,1
46,47.33262004491432,4.813069660698819,1.1720448516825657,415.00302714768236,0
47,67.5125913820757,6.873517954472738,10.890899299276,338.4508981600203,1
76,2.1358682938348306,8.010587110273939,37.002383669337185,482.6698956039609,1
76,10.231681588759422,5.183664103871639,7.058547263250638,373.1959537273051,1
21,29.2177365167522,2.9431640895373534,38.915980534403985,144.24832324587533,1
20,98.29901099578396,6.380845977222838,39.56711799874703,198.81279619867408,1
25,13.9745778864955,5.851091003060592,92.10312019049623,79.24659002326263,1
44,33.059630075921035,9.015628197396104,57.1401136345744,467.6570677191002,0
54,5.105306469192361,0.5240703676985603,70.92877677283217,845.4039345087339,1
35,33.12688802927263,9.101313871334668,88.83266952653662,90.55108338518903,1
23,32.03262865108316,5.344320281653596,44.77080274428241,658.7254975151682,0
66,94.68071709445222,0.15676116049913924,1.1942523151408375,420.2231604535025,1
57,84.51540869957203,3.4470217876778806,29.24826643791596,871.381021594737,0
63,38.27642192427715,7.243335638753198,81.6017113037112,363.3135458307191,0
39,2.476905803924867,4.8843308793583295,90.28227581020741,694.4433887319533,1
